Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	geneSymbol
cluster_ST8	R-HSA-421270	Cell-cell junction organization	1/114	64/10704	0.497070643988435	0.694795456819496	0.625368908502673	CDH11	1	CDH11
cluster_ST8	R-HSA-4608870	Asymmetric localization of PCP proteins	1/114	64/10704	0.497070643988435	0.694795456819496	0.625368908502673	PSME4	1	PSME4
cluster_ST8	R-HSA-5358346	Hedgehog ligand biogenesis	1/114	65/10704	0.502459172802845	0.694795456819496	0.625368908502673	PSME4	1	PSME4
cluster_ST8	R-HSA-6782210	Gap-filling DNA repair synthesis and ligation in TC-NER	1/114	65/10704	0.502459172802845	0.694795456819496	0.625368908502673	POLK	1	POLK
cluster_ST8	R-HSA-8873719	RAB geranylgeranylation	1/114	65/10704	0.502459172802845	0.694795456819496	0.625368908502673	RAB27A	1	RAB27A
cluster_ST8	R-HSA-9614085	FOXO-mediated transcription	1/114	65/10704	0.502459172802845	0.694795456819496	0.625368908502673	BCL6	1	BCL6
cluster_ST8	R-HSA-1234176	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	1/114	66/10704	0.507790468441577	0.694795456819496	0.625368908502673	PSME4	1	PSME4
cluster_ST8	R-HSA-6782135	Dual incision in TC-NER	1/114	66/10704	0.507790468441577	0.694795456819496	0.625368908502673	POLK	1	POLK
cluster_ST8	R-HSA-69563	p53-Dependent G1 DNA Damage Response	1/114	66/10704	0.507790468441577	0.694795456819496	0.625368908502673	PSME4	1	PSME4
cluster_ST8	R-HSA-69580	p53-Dependent G1/S DNA damage checkpoint	1/114	66/10704	0.507790468441577	0.694795456819496	0.625368908502673	PSME4	1	PSME4
cluster_ST8	R-HSA-1169091	Activation of NF-kappaB in B cells	1/114	67/10704	0.513065133472378	0.697300997483402	0.627624086216945	PSME4	1	PSME4
cluster_ST8	R-HSA-5685942	HDR through Homologous Recombination (HRR)	1/114	67/10704	0.513065133472378	0.697300997483402	0.627624086216945	POLK	1	POLK
cluster_ST8	R-HSA-174154	APC/C:Cdc20 mediated degradation of Securin	1/114	68/10704	0.518283764175034	0.697300997483402	0.627624086216945	PSME4	1	PSME4
cluster_ST8	R-HSA-68867	Assembly of the pre-replicative complex	1/114	68/10704	0.518283764175034	0.697300997483402	0.627624086216945	PSME4	1	PSME4
cluster_ST8	R-HSA-69615	G1/S DNA Damage Checkpoints	1/114	68/10704	0.518283764175034	0.697300997483402	0.627624086216945	PSME4	1	PSME4
cluster_ST8	R-HSA-9694516	SARS-CoV-2 Infection	1/114	68/10704	0.518283764175034	0.697300997483402	0.627624086216945	PARP14	1	PARP14
cluster_ST8	R-HSA-3371453	Regulation of HSF1-mediated heat shock response	1/114	69/10704	0.523446950606403	0.700345920063415	0.630364748798497	HSPA4L	1	HSPA4L
cluster_ST8	R-HSA-8948751	Regulation of PTEN stability and activity	1/114	69/10704	0.523446950606403	0.700345920063415	0.630364748798497	PSME4	1	PSME4
cluster_ST8	R-HSA-174824	Plasma lipoprotein assembly, remodeling, and clearance	1/114	70/10704	0.528555276664783	0.70328429374405	0.63300950924331	PCSK5	1	PCSK5
cluster_ST8	R-HSA-909733	Interferon alpha/beta signaling	1/114	70/10704	0.528555276664783	0.70328429374405	0.63300950924331	XAF1	1	XAF1
cluster_ST8	R-HSA-68949	Orc1 removal from chromatin	1/114	71/10704	0.533609320153613	0.708058520973063	0.637306677916259	PSME4	1	PSME4
cluster_ST8	R-HSA-1445148	Translocation of SLC2A4 (GLUT4) to the plasma membrane	1/114	72/10704	0.538609652844527	0.710193155586277	0.639228011893064	EXOC6	1	EXOC6
cluster_ST8	R-HSA-199992	trans-Golgi Network Vesicle Budding	1/114	72/10704	0.538609652844527	0.710193155586277	0.639228011893064	PIK3C2A	1	PIK3C2A
cluster_ST8	R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	1/114	73/10704	0.543556840539761	0.710193155586277	0.639228011893064	PSME4	1	PSME4
cluster_ST8	R-HSA-69017	CDK-mediated phosphorylation and removal of Cdc6	1/114	73/10704	0.543556840539761	0.710193155586277	0.639228011893064	PSME4	1	PSME4
cluster_ST8	R-HSA-8939902	Regulation of RUNX2 expression and activity	1/114	73/10704	0.543556840539761	0.710193155586277	0.639228011893064	PSME4	1	PSME4
cluster_ST8	R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	1/114	74/10704	0.548451443133916	0.710193155586277	0.639228011893064	PSME4	1	PSME4
cluster_ST8	R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	1/114	74/10704	0.548451443133916	0.710193155586277	0.639228011893064	PSME4	1	PSME4
cluster_ST8	R-HSA-1980143	Signaling by NOTCH1	1/114	74/10704	0.548451443133916	0.710193155586277	0.639228011893064	JAG1	1	JAG1
cluster_ST8	R-HSA-6807505	RNA polymerase II transcribes snRNA genes	1/114	74/10704	0.548451443133916	0.710193155586277	0.639228011893064	POU2F1	1	POU2F1
cluster_ST8	R-HSA-1234174	Cellular response to hypoxia	1/114	75/10704	0.553294014675095	0.714548152641901	0.643147841432069	PSME4	1	PSME4
cluster_ST8	R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	1/114	76/10704	0.558085103425405	0.71726806511284	0.645595970124448	PSME4	1	PSME4
cluster_ST8	R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	1/114	77/10704	0.562825251920842	0.71726806511284	0.645595970124448	PSME4	1	PSME4
cluster_ST8	R-HSA-5619084	ABC transporter disorders	1/114	77/10704	0.562825251920842	0.71726806511284	0.645595970124448	PSME4	1	PSME4
cluster_ST8	R-HSA-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	1/114	77/10704	0.562825251920842	0.71726806511284	0.645595970124448	PSME4	1	PSME4
cluster_ST8	R-HSA-9009391	Extra-nuclear estrogen signaling	1/114	77/10704	0.562825251920842	0.71726806511284	0.645595970124448	MMP2	1	MMP2
cluster_ST8	R-HSA-8978868	Fatty acid metabolism	2/114	177/10704	0.565453469478592	0.717564773732363	0.645863030514255	FADS1/ELOVL5	2	FADS1/ELOVL5
cluster_ST8	R-HSA-422356	Regulation of insulin secretion	1/114	78/10704	0.567514997030564	0.717564773732363	0.645863030514255	RAPGEF3	1	RAPGEF3
cluster_ST8	R-HSA-446193	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	1/114	78/10704	0.567514997030564	0.717564773732363	0.645863030514255	ST3GAL5	1	ST3GAL5
cluster_ST8	R-HSA-6781827	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	1/114	79/10704	0.572154870015555	0.721542564536588	0.649443345654595	POLK	1	POLK
cluster_ST8	R-HSA-1169410	Antiviral mechanism by IFN-stimulated genes	1/114	80/10704	0.576745396586683	0.72185238347061	0.649722206327475	FLNA	1	FLNA
cluster_ST8	R-HSA-438064	Post NMDA receptor activation events	1/114	80/10704	0.576745396586683	0.72185238347061	0.649722206327475	RPS6KA3	1	RPS6KA3
cluster_ST8	R-HSA-5673001	RAF/MAP kinase cascade	3/114	280/10704	0.576884099419576	0.72185238347061	0.649722206327475	PSME4/RASAL2/VCL	3	PSME4/RASAL2/VCL
cluster_ST8	R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	1/114	81/10704	0.581287096962164	0.725482345820996	0.652989449327822	PSME4	1	PSME4
cluster_ST8	R-HSA-2871837	FCERI mediated NF-kB activation	1/114	82/10704	0.585780485924446	0.729206120364709	0.656341130457938	PSME4	1	PSME4
cluster_ST8	R-HSA-1236974	ER-Phagosome pathway	1/114	83/10704	0.59022607287649	0.730797879889286	0.657773835445734	PSME4	1	PSME4
cluster_ST8	R-HSA-5684996	MAPK1/MAPK3 signaling	3/114	286/10704	0.591375278464045	0.730797879889286	0.657773835445734	PSME4/RASAL2/VCL	3	PSME4/RASAL2/VCL
cluster_ST8	R-HSA-1483255	PI Metabolism	1/114	84/10704	0.594624361897494	0.730797879889286	0.657773835445734	PIK3C2A	1	PIK3C2A
cluster_ST8	R-HSA-381340	Transcriptional regulation of white adipocyte differentiation	1/114	84/10704	0.594624361897494	0.730797879889286	0.657773835445734	EBF1	1	EBF1
cluster_ST8	R-HSA-5696399	Global Genome Nucleotide Excision Repair (GG-NER)	1/114	84/10704	0.594624361897494	0.730797879889286	0.657773835445734	POLK	1	POLK
cluster_ST8	R-HSA-5632684	Hedgehog 'on' state	1/114	85/10704	0.598975851798029	0.732418573211261	0.65923258305819	PSME4	1	PSME4
cluster_ST8	R-HSA-69002	DNA Replication Pre-Initiation	1/114	85/10704	0.598975851798029	0.732418573211261	0.65923258305819	PSME4	1	PSME4
cluster_ST8	R-HSA-5628897	TP53 Regulates Metabolic Genes	1/114	87/10704	0.607540403463761	0.738693482671914	0.66488048020813	SESN1	1	SESN1
cluster_ST8	R-HSA-9607240	FLT3 Signaling	3/114	294/10704	0.610201801594966	0.738693482671914	0.66488048020813	PSME4/RASAL2/VCL	3	PSME4/RASAL2/VCL
cluster_ST8	R-HSA-174143	APC/C-mediated degradation of cell cycle proteins	1/114	88/10704	0.611754436995374	0.738693482671914	0.66488048020813	PSME4	1	PSME4
cluster_ST8	R-HSA-450531	Regulation of mRNA stability by proteins that bind AU-rich elements	1/114	88/10704	0.611754436995374	0.738693482671914	0.66488048020813	PSME4	1	PSME4
cluster_ST8	R-HSA-453276	Regulation of mitotic cell cycle	1/114	88/10704	0.611754436995374	0.738693482671914	0.66488048020813	PSME4	1	PSME4
cluster_ST8	R-HSA-428157	Sphingolipid metabolism	1/114	89/10704	0.615923615045724	0.74002762703255	0.6660813118981	PLPP1	1	PLPP1
cluster_ST8	R-HSA-5687128	MAPK6/MAPK4 signaling	1/114	89/10704	0.615923615045724	0.74002762703255	0.6660813118981	PSME4	1	PSME4
cluster_ST8	R-HSA-8876198	RAB GEFs exchange GTP for GDP on RABs	1/114	90/10704	0.620048410889793	0.743134944068908	0.668878134249666	RAB27A	1	RAB27A
cluster_ST8	R-HSA-9006931	Signaling by Nuclear Receptors	3/114	299/10704	0.621675891842345	0.743241227128348	0.668973797110184	PDK4/MMP2/POU2F1	3	PDK4/MMP2/POU2F1
cluster_ST8	R-HSA-69052	Switching of origins to a post-replicative state	1/114	91/10704	0.624129292853102	0.744331971476663	0.669955550223083	PSME4	1	PSME4
cluster_ST8	R-HSA-913531	Interferon Signaling	2/114	199/10704	0.629533434974598	0.748367260322969	0.673587617987112	FLNA/XAF1	2	FLNA/XAF1
cluster_ST8	R-HSA-163125	Post-translational modification: synthesis of GPI-anchored proteins	1/114	93/10704	0.632161163999526	0.748367260322969	0.673587617987112	CPM	1	CPM
cluster_ST8	R-HSA-442755	Activation of NMDA receptors and postsynaptic events	1/114	93/10704	0.632161163999526	0.748367260322969	0.673587617987112	RPS6KA3	1	RPS6KA3
cluster_ST8	R-HSA-6811442	Intra-Golgi and retrograde Golgi-to-ER traffic	2/114	202/10704	0.637685988492484	0.753061937510684	0.677813185555001	GOLIM4/TRIP11	2	GOLIM4/TRIP11
cluster_ST8	R-HSA-1592230	Mitochondrial biogenesis	1/114	95/10704	0.640022878036315	0.753978170954976	0.678637865542999	MEF2C	1	MEF2C
cluster_ST8	R-HSA-8878159	Transcriptional regulation by RUNX3	1/114	96/10704	0.643891045809324	0.75668947719198	0.681078247968372	JAG1	1	JAG1
cluster_ST8	R-HSA-1236975	Antigen processing-Cross presentation	1/114	98/10704	0.651504201351893	0.761928642258994	0.685793896159888	PSME4	1	PSME4
cluster_ST8	R-HSA-202424	Downstream TCR signaling	1/114	98/10704	0.651504201351893	0.761928642258994	0.685793896159888	PSME4	1	PSME4
cluster_ST8	R-HSA-68886	M Phase	4/114	418/10704	0.655786588852882	0.765084353661696	0.688634277132572	PSME4/CNTRL/CEP78/CEP290	4	PSME4/CNTRL/CEP78/CEP290
cluster_ST8	R-HSA-5668541	TNFR2 non-canonical NF-kB pathway	1/114	102/10704	0.666249816462825	0.773554474402751	0.696258031880432	PSME4	1	PSME4
cluster_ST8	R-HSA-5689603	UCH proteinases	1/114	102/10704	0.666249816462825	0.773554474402751	0.696258031880432	PSME4	1	PSME4
cluster_ST8	R-HSA-382556	ABC-family proteins mediated transport	1/114	103/10704	0.669838528113762	0.774000021719969	0.696659058451231	PSME4	1	PSME4
cluster_ST8	R-HSA-9020702	Interleukin-1 signaling	1/114	103/10704	0.669838528113762	0.774000021719969	0.696659058451231	PSME4	1	PSME4
cluster_ST8	R-HSA-5683057	MAPK family signaling cascades	3/114	325/10704	0.677633312236156	0.780648216100511	0.702642940502367	PSME4/RASAL2/VCL	3	PSME4/RASAL2/VCL
cluster_ST8	R-HSA-376176	Signaling by ROBO receptors	2/114	218/10704	0.678824535739575	0.780648216100511	0.702642940502367	ENAH/PSME4	2	ENAH/PSME4
cluster_ST8	R-HSA-156580	Phase II - Conjugation of compounds	1/114	107/10704	0.683814861350562	0.782660137517349	0.70445382324216	MAT2A	1	MAT2A
cluster_ST8	R-HSA-72306	tRNA processing	1/114	107/10704	0.683814861350562	0.782660137517349	0.70445382324216	TRMT13	1	TRMT13
cluster_ST8	R-HSA-163685	Integration of energy metabolism	1/114	108/10704	0.687216305703307	0.784693795873988	0.706284270885817	RAPGEF3	1	RAPGEF3
cluster_ST8	R-HSA-8939211	ESR-mediated signaling	2/114	223/10704	0.690884226529526	0.787021418428681	0.708379308730621	MMP2/POU2F1	2	MMP2/POU2F1
cluster_ST8	R-HSA-977225	Amyloid fiber formation	1/114	110/10704	0.693910754759606	0.788609163644447	0.709808400534285	SORL1	1	SORL1
cluster_ST8	R-HSA-5696398	Nucleotide Excision Repair	1/114	111/10704	0.69720452235989	0.790492451408044	0.711503503174288	POLK	1	POLK
cluster_ST8	R-HSA-73864	RNA Polymerase I Transcription	1/114	112/10704	0.700463153951599	0.792327174141972	0.713154893583163	CAVIN1	1	CAVIN1
cluster_ST8	R-HSA-5610787	Hedgehog 'off' state	1/114	113/10704	0.703687021063524	0.794114091527295	0.714763255531814	PSME4	1	PSME4
cluster_ST8	R-HSA-201681	TCF dependent signaling in response to WNT	2/114	233/10704	0.713896282281006	0.803757352777916	0.723442926222686	APC/PSME4	2	APC/PSME4
cluster_ST8	R-HSA-8951664	Neddylation	2/114	234/10704	0.716117611171716	0.804383270223114	0.724006299666876	FBXO22/PSME4	2	FBXO22/PSME4
cluster_ST8	R-HSA-157118	Signaling by NOTCH	2/114	236/10704	0.720517327744775	0.807447492577091	0.726764333517138	ACTA2/JAG1	2	ACTA2/JAG1
cluster_ST8	R-HSA-69239	Synthesis of DNA	1/114	120/10704	0.725311086229907	0.810493758114914	0.729506204863157	PSME4	1	PSME4
cluster_ST8	R-HSA-5617472	Activation of anterior HOX genes in hindbrain development during early embryogenesis	1/114	121/10704	0.728269753668474	0.810493758114914	0.729506204863157	MAFB	1	MAFB
cluster_ST8	R-HSA-5619507	Activation of HOX genes during differentiation	1/114	121/10704	0.728269753668474	0.810493758114914	0.729506204863157	MAFB	1	MAFB
cluster_ST8	R-HSA-9007101	Rab regulation of trafficking	1/114	124/10704	0.736957542863134	0.818276995868721	0.736511712528673	RAB27A	1	RAB27A
cluster_ST8	R-HSA-69306	DNA Replication	1/114	128/10704	0.748114353531196	0.825278939600031	0.74281399597867	PSME4	1	PSME4
cluster_ST8	R-HSA-5576891	Cardiac conduction	1/114	129/10704	0.750829459780954	0.825278939600031	0.74281399597867	KCND2	1	KCND2
cluster_ST8	R-HSA-425407	SLC-mediated transmembrane transport	2/114	251/10704	0.751730134238829	0.825278939600031	0.74281399597867	SLC38A1/SLC7A2	2	SLC38A1/SLC7A2
cluster_ST8	R-HSA-162909	Host Interactions of HIV factors	1/114	130/10704	0.753515553547854	0.825278939600031	0.74281399597867	PSME4	1	PSME4
cluster_ST8	R-HSA-6809371	Formation of the cornified envelope	1/114	130/10704	0.753515553547854	0.825278939600031	0.74281399597867	PKP4	1	PKP4
cluster_ST8	R-HSA-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	1/114	130/10704	0.753515553547854	0.825278939600031	0.74281399597867	PSME4	1	PSME4
cluster_ST8	R-HSA-5693567	HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	1/114	132/10704	0.758801929609884	0.829188533940213	0.746332929099505	POLK	1	POLK
cluster_ST8	R-HSA-71291	Metabolism of amino acids and derivatives	3/114	374/10704	0.766171723469113	0.835352014527272	0.751880531763677	SERINC5/PSME4/PPM1K	3	SERINC5/PSME4/PPM1K
cluster_ST8	R-HSA-5693538	Homology Directed Repair	1/114	138/10704	0.773996061279007	0.841982201796758	0.757848206041323	POLK	1	POLK
cluster_ST8	R-HSA-446652	Interleukin-1 family signaling	1/114	140/10704	0.778846840134107	0.843459694584695	0.759178062250145	PSME4	1	PSME4
cluster_ST8	R-HSA-6807070	PTEN Regulation	1/114	140/10704	0.778846840134107	0.843459694584695	0.759178062250145	PSME4	1	PSME4
cluster_ST8	R-HSA-112315	Transmission across Chemical Synapses	2/114	270/10704	0.78696116301814	0.850340585543091	0.765371388970898	SLC38A1/RPS6KA3	2	SLC38A1/RPS6KA3
cluster_ST8	R-HSA-212165	Epigenetic regulation of gene expression	1/114	149/10704	0.799429029384859	0.859964857890617	0.774033968200555	TET2	1	TET2
cluster_ST8	R-HSA-5358351	Signaling by Hedgehog	1/114	149/10704	0.799429029384859	0.859964857890617	0.774033968200555	PSME4	1	PSME4
cluster_ST8	R-HSA-9018519	Estrogen-dependent gene expression	1/114	150/10704	0.801595309882265	0.860378965940298	0.774406697032458	POU2F1	1	POU2F1
cluster_ST8	R-HSA-8957322	Metabolism of steroids	1/114	151/10704	0.803738396358807	0.860766397874288	0.774755415325446	HMGCR	1	HMGCR
cluster_ST8	R-HSA-69242	S Phase	1/114	162/10704	0.825850126907171	0.882490290478238	0.794308575716492	PSME4	1	PSME4
cluster_ST8	R-HSA-9609507	Protein localization	1/114	163/10704	0.827733364009484	0.882490821290663	0.794309053488163	IDH1	1	IDH1
cluster_ST8	R-HSA-5688426	Deubiquitination	2/114	297/10704	0.829504829950229	0.882490821290663	0.794309053488163	APC/PSME4	2	APC/PSME4
cluster_ST8	R-HSA-5693532	DNA Double-Strand Break Repair	1/114	166/10704	0.833262800834255	0.884540511654825	0.796153931161475	POLK	1	POLK
cluster_ST8	R-HSA-69481	G2/M Checkpoints	1/114	168/10704	0.836850980469376	0.886401367470852	0.797828843337609	PSME4	1	PSME4
cluster_ST8	R-HSA-9010553	Regulation of expression of SLITs and ROBOs	1/114	171/10704	0.842090217285952	0.889999069910536	0.801067049957614	PSME4	1	PSME4
cluster_ST8	R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	2/114	309/10704	0.845857462361351	0.89202872122387	0.802893890956649	FBXO22/PSME4	2	FBXO22/PSME4
cluster_ST8	R-HSA-5619115	Disorders of transmembrane transporters	1/114	175/10704	0.848817283756138	0.892976883924037	0.803747309710423	PSME4	1	PSME4
cluster_ST8	R-HSA-1428517	The citric acid (TCA) cycle and respiratory electron transport	1/114	176/10704	0.85045417516575	0.892976883924037	0.803747309710423	PDK4	1	PDK4
cluster_ST8	R-HSA-3108232	SUMO E3 ligases SUMOylate target proteins	1/114	182/10704	0.859913043832644	0.900950108831165	0.810923820305701	RORA	1	RORA
cluster_ST8	R-HSA-2990846	SUMOylation	1/114	188/10704	0.868778550180318	0.908268484279424	0.81751091643762	RORA	1	RORA
cluster_ST8	R-HSA-2467813	Separation of Sister Chromatids	1/114	191/10704	0.873000418512903	0.910711019744562	0.819709384667112	PSME4	1	PSME4
cluster_ST8	R-HSA-375276	Peptide ligand-binding receptors	1/114	201/10704	0.886124306105771	0.922409568640275	0.830238971011079	EDNRA	1	EDNRA
cluster_ST8	R-HSA-112314	Neurotransmitter receptors and postsynaptic signal transmission	1/114	205/10704	0.890989122279857	0.925479023787464	0.833001714774377	RPS6KA3	1	RPS6KA3
cluster_ST8	R-HSA-1483257	Phospholipid metabolism	1/114	212/10704	0.899011888048365	0.931808459071588	0.838698689324542	PIK3C2A	1	PIK3C2A
cluster_ST8	R-HSA-6805567	Keratinization	1/114	214/10704	0.901194625872336	0.932070673011431	0.838934701871463	PKP4	1	PKP4
cluster_ST8	R-HSA-3700989	Transcriptional Regulation by TP53	2/114	365/10704	0.9049547269242	0.932217481244489	0.839066840479402	SESN1/BCL6	2	SESN1/BCL6
cluster_ST8	R-HSA-211859	Biological oxidations	1/114	220/10704	0.907466158758788	0.932217481244489	0.839066840479402	MAT2A	1	MAT2A
cluster_ST8	R-HSA-5689880	Ub-specific processing proteases	1/114	220/10704	0.907466158758788	0.932217481244489	0.839066840479402	PSME4	1	PSME4
cluster_ST8	R-HSA-983169	Class I MHC mediated antigen processing & presentation	2/114	370/10704	0.90905679848065	0.932217481244489	0.839066840479402	FBXO22/PSME4	2	FBXO22/PSME4
cluster_ST8	R-HSA-162906	HIV Infection	1/114	234/10704	0.920606758807157	0.940700813975599	0.846702487026092	PSME4	1	PSME4
cluster_ST8	R-HSA-68882	Mitotic Anaphase	1/114	236/10704	0.922326335349772	0.940700813975599	0.846702487026092	PSME4	1	PSME4
cluster_ST8	R-HSA-2555396	Mitotic Metaphase and Anaphase	1/114	237/10704	0.92317222737978	0.940700813975599	0.846702487026092	PSME4	1	PSME4
cluster_ST8	R-HSA-1257604	PIP3 activates AKT signaling	1/114	264/10704	0.942859329640995	0.958739065719159	0.862938289510761	PSME4	1	PSME4
cluster_ST8	R-HSA-3247509	Chromatin modifying enzymes	1/114	274/10704	0.948803429213421	0.960738063543149	0.86473754003121	KDM6B	1	KDM6B
cluster_ST8	R-HSA-4839726	Chromatin organization	1/114	274/10704	0.948803429213421	0.960738063543149	0.86473754003121	KDM6B	1	KDM6B
cluster_ST8	R-HSA-69620	Cell Cycle Checkpoints	1/114	294/10704	0.958914002434025	0.968944483631034	0.872123944076751	PSME4	1	PSME4
cluster_ST8	R-HSA-446203	Asparagine N-linked glycosylation	1/114	304/10704	0.963199723593347	0.970027128722284	0.8730984072405	ST3GAL5	1	ST3GAL5
cluster_ST8	R-HSA-9006925	Intracellular signaling by second messengers	1/114	306/10704	0.964002115500407	0.970027128722284	0.8730984072405	PSME4	1	PSME4
cluster_ST8	R-HSA-73894	DNA Repair	1/114	334/10704	0.973573186961339	0.975884167632586	0.87837018902094	POLK	1	POLK
cluster_ST8	R-HSA-373076	Class A/1 (Rhodopsin-like receptors)	1/114	335/10704	0.973863703517405	0.975884167632586	0.87837018902094	EDNRA	1	EDNRA
cluster_ST8	R-HSA-500792	GPCR ligand binding	1/114	467/10704	0.993982387872422	0.993982387872422	0.894659967726513	EDNRA	1	EDNRA
cluster_ST9	R-HSA-913531	Interferon Signaling	22/212	199/10704	5.29586458490268e-11	4.23139580333724e-08	3.82974628402962e-08	HLA-DRA/IFITM3/HLA-DPB1/HLA-F/GBP3/HLA-DRB5/IFIT3/PSMB8/IFNAR2/HLA-B/IFITM2/GBP1/HLA-C/HLA-DRB1/HLA-A/STAT1/EIF4G3/MT2A/IFI27/B2M/HLA-DPA1/UBC	22	HLA-DRA/IFITM3/HLA-DPB1/HLA-F/GBP3/HLA-DRB5/IFIT3/PSMB8/IFNAR2/HLA-B/IFITM2/GBP1/HLA-C/HLA-DRB1/HLA-A/STAT1/EIF4G3/MT2A/IFI27/B2M/HLA-DPA1/UBC
cluster_ST9	R-HSA-877300	Interferon gamma signaling	14/212	91/10704	2.59207105088211e-09	1.0355323848274e-06	9.37238322082112e-07	HLA-DRA/HLA-DPB1/HLA-F/GBP3/HLA-DRB5/HLA-B/GBP1/HLA-C/HLA-DRB1/HLA-A/STAT1/MT2A/B2M/HLA-DPA1	14	HLA-DRA/HLA-DPB1/HLA-F/GBP3/HLA-DRB5/HLA-B/GBP1/HLA-C/HLA-DRB1/HLA-A/STAT1/MT2A/B2M/HLA-DPA1
cluster_ST9	R-HSA-909733	Interferon alpha/beta signaling	11/212	70/10704	1.10347740562679e-07	2.93892815698603e-05	2.65996132514248e-05	IFITM3/HLA-F/IFIT3/PSMB8/IFNAR2/HLA-B/IFITM2/HLA-C/HLA-A/STAT1/IFI27	11	IFITM3/HLA-F/IFIT3/PSMB8/IFNAR2/HLA-B/IFITM2/HLA-C/HLA-A/STAT1/IFI27
cluster_ST9	R-HSA-1236977	Endosomal/Vacuolar pathway	5/212	11/10704	1.21913286278076e-06	0.000243521789340457	0.000220406388613258	HLA-F/HLA-B/HLA-C/HLA-A/B2M	5	HLA-F/HLA-B/HLA-C/HLA-A/B2M
cluster_ST9	R-HSA-1236975	Antigen processing-Cross presentation	11/212	98/10704	3.51828116976009e-06	0.000562221330927663	0.000508854560763197	VAMP8/HLA-F/TAPBP/PSMB8/PSMB9/HLA-B/CYBA/HLA-C/HLA-A/B2M/UBC	11	VAMP8/HLA-F/TAPBP/PSMB8/PSMB9/HLA-B/CYBA/HLA-C/HLA-A/B2M/UBC
cluster_ST9	R-HSA-1236974	ER-Phagosome pathway	10/212	83/10704	5.18102512075164e-06	0.00068993984524676	0.000624449869816908	VAMP8/HLA-F/TAPBP/PSMB8/PSMB9/HLA-B/HLA-C/HLA-A/B2M/UBC	10	VAMP8/HLA-F/TAPBP/PSMB8/PSMB9/HLA-B/HLA-C/HLA-A/B2M/UBC
cluster_ST9	R-HSA-983170	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	6/212	25/10704	7.27078494284606e-06	0.000829908167047715	0.000751132218907556	HLA-F/TAPBP/HLA-B/HLA-C/HLA-A/B2M	6	HLA-F/TAPBP/HLA-B/HLA-C/HLA-A/B2M
cluster_ST9	R-HSA-202430	Translocation of ZAP-70 to Immunological synapse	5/212	19/10704	2.69559609714496e-05	0.00269222660202353	0.00243667699834024	HLA-DRA/HLA-DPB1/HLA-DRB5/HLA-DRB1/HLA-DPA1	5	HLA-DRA/HLA-DPB1/HLA-DRB5/HLA-DRB1/HLA-DPA1
cluster_ST9	R-HSA-351906	Apoptotic cleavage of cell adhesion  proteins	4/212	11/10704	4.42580687910728e-05	0.00392913299600746	0.00355617465023006	DSP/TJP2/DSG2/TJP1	4	DSP/TJP2/DSG2/TJP1
cluster_ST9	R-HSA-202427	Phosphorylation of CD3 and TCR zeta chains	5/212	22/10704	5.81590521271555e-05	0.00464690826495973	0.00420581776961641	HLA-DRA/HLA-DPB1/HLA-DRB5/HLA-DRB1/HLA-DPA1	5	HLA-DRA/HLA-DPB1/HLA-DRB5/HLA-DRB1/HLA-DPA1
cluster_ST9	R-HSA-389948	PD-1 signaling	5/212	23/10704	7.3124367786722e-05	0.00531148816923554	0.00480731489660077	HLA-DRA/HLA-DPB1/HLA-DRB5/HLA-DRB1/HLA-DPA1	5	HLA-DRA/HLA-DPB1/HLA-DRB5/HLA-DRB1/HLA-DPA1
cluster_ST9	R-HSA-5357801	Programmed Cell Death	12/212	190/10704	0.00039351966820449	0.0262018512412823	0.0237147378996917	DSP/STK26/PMAIP1/PSMB8/BIRC3/PSMB9/TJP2/DSG2/CFLAR/TJP1/DAPK1/UBC	12	DSP/STK26/PMAIP1/PSMB8/BIRC3/PSMB9/TJP2/DSG2/CFLAR/TJP1/DAPK1/UBC
cluster_ST9	R-HSA-202433	Generation of second messenger molecules	5/212	34/10704	0.000506544915368033	0.0311091713567142	0.0281562488927773	HLA-DRA/HLA-DPB1/HLA-DRB5/HLA-DRB1/HLA-DPA1	5	HLA-DRA/HLA-DPB1/HLA-DRB5/HLA-DRB1/HLA-DPA1
