Cluster	ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	geneSymbol
Ko_Oe_Beta2	BP	GO:1904950	negative regulation of establishment of protein localization	40/2899	156/29872	0.256410256410256	2.64211354932293	6.74147100997899	7.4459993033916e-09	8.37569752149869e-08	4.49903972182329e-08	Stxbp5l/Syt4/Sytl4/Ins1/Pkdcc/Ins2/Map4k4/Madd/Tbc1d1/Nf1/Ppp3ca/Abcc8/Ndfip1/Idh2/Dnaja1/Park7/Anxa5/Gnao1/Erlec1/Foxo1/Os9/Prkn/Txn1/Derl2/Neo1/Rptor/Eny2/Hadh/Pde1c/Ufm1/Chga/Rangap1/Erp29/Ptpn11/Ogt/Pde3b/Snx3/Sumo1/Ndfip2/Gdi1	40	Stxbp5l/Syt4/Sytl4/Ins1/Pkdcc/Ins2/Map4k4/Madd/Tbc1d1/Nf1/Ppp3ca/Abcc8/Ndfip1/Idh2/Dnaja1/Park7/Anxa5/Gnao1/Erlec1/Foxo1/Os9/Prkn/Txn1/Derl2/Neo1/Rptor/Eny2/Hadh/Pde1c/Ufm1/Chga/Rangap1/Erp29/Ptpn11/Ogt/Pde3b/Snx3/Sumo1/Ndfip2/Gdi1
Ko_Oe_Beta2	BP	GO:0031623	receptor internalization	39/2899	150/29872	0.26	2.67910313901345	6.75878062653871	7.49412690640463e-09	8.41794452505028e-08	4.52173287025884e-08	Magi2/Grk3/Ins1/Vegfa/App/Nsf/Ins2/Cd81/Cd63/Tfrc/Pard3/Itgb1/Picalm/Ap2b1/Pip5k1c/Snap25/Itch/Mkln1/Ap2a2/Synj1/Dnm3/Dnm2/Numb/Rab5a/Hgs/Insr/Grb2/Sdcbp/Ubqln2/Cltc/Ap2m1/Tbc1d5/Ap2a1/Nedd4/Atad1/Lrpap1/Myo6/Arf1/Ahi1	39	Magi2/Grk3/Ins1/Vegfa/App/Nsf/Ins2/Cd81/Cd63/Tfrc/Pard3/Itgb1/Picalm/Ap2b1/Pip5k1c/Snap25/Itch/Mkln1/Ap2a2/Synj1/Dnm3/Dnm2/Numb/Rab5a/Hgs/Insr/Grb2/Sdcbp/Ubqln2/Cltc/Ap2m1/Tbc1d5/Ap2a1/Nedd4/Atad1/Lrpap1/Myo6/Arf1/Ahi1
Ko_Oe_Beta2	CC	GO:0048786	presynaptic active zone	34/2899	121/29872	0.28099173553719	2.89540707967125	6.84902516704462	8.07350685805654e-09	9.05597304472708e-08	4.86445246421672e-08	Ntrk2/Cntnap2/Grip1/Pclo/Cacna1d/Nrxn1/Cacna1a/Ppfibp1/App/Kcnma1/Stxbp1/Rimbp2/Phb2/Snap25/Stx3/Cacna2d1/Sv2a/Vdac1/Rims2/Cdh2/Erc2/Napa/Trio/Pnisr/Ctnnb1/Ppfia1/Zzef1/Nptn/Atp2b1/Erc1/Arfgap3/Ctnnd1/Canx/Unc13b	34	Ntrk2/Cntnap2/Grip1/Pclo/Cacna1d/Nrxn1/Cacna1a/Ppfibp1/App/Kcnma1/Stxbp1/Rimbp2/Phb2/Snap25/Stx3/Cacna2d1/Sv2a/Vdac1/Rims2/Cdh2/Erc2/Napa/Trio/Pnisr/Ctnnb1/Ppfia1/Zzef1/Nptn/Atp2b1/Erc1/Arfgap3/Ctnnd1/Canx/Unc13b
Ko_Oe_Beta2	BP	GO:0031345	negative regulation of cell projection organization	51/2899	226/29872	0.225663716814159	2.32529373876253	6.55643373230204	8.1673917079513e-09	9.14839768806247e-08	4.91409873434216e-08	Ptprg/Nrxn1/Adam17/Map4k4/Lrig2/Diaph1/Ptprf/Cdh1/Map4/Rapgef2/Itgb1/Ppp3ca/Dleu2/H2-K1/Prnp/Inpp5f/Diaph2/Gsk3b/Tsc1/Dennd5a/Ulk2/Rufy3/Ywhah/Ifrd1/Dnm3/Katna1/Dnm2/H2-D1/Actr3/Rap1gap2/Neo1/Prkcsh/Rnf6/Ttc3/Dync1i2/Dip2b/Pten/Gak/Pafah1b1/Map2/Rtn4/Ube3a/Rhoa/Capzb/Mdm2/Gdi2/Itm2c/Psen1/Gdi1/Thoc2/Cfl1	51	Ptprg/Nrxn1/Adam17/Map4k4/Lrig2/Diaph1/Ptprf/Cdh1/Map4/Rapgef2/Itgb1/Ppp3ca/Dleu2/H2-K1/Prnp/Inpp5f/Diaph2/Gsk3b/Tsc1/Dennd5a/Ulk2/Rufy3/Ywhah/Ifrd1/Dnm3/Katna1/Dnm2/H2-D1/Actr3/Rap1gap2/Neo1/Prkcsh/Rnf6/Ttc3/Dync1i2/Dip2b/Pten/Gak/Pafah1b1/Map2/Rtn4/Ube3a/Rhoa/Capzb/Mdm2/Gdi2/Itm2c/Psen1/Gdi1/Thoc2/Cfl1
Ko_Oe_Beta2	BP	GO:0061458	reproductive system development	69/2899	349/29872	0.197707736389685	2.0372285275725	6.38985915511057	8.21709190348358e-09	9.19114043811e-08	4.93705817500847e-08	Arid5b/Pde4d/Vegfa/Ndufs6/Chd7/Tgfbr1/Myh9/Prlr/Psap/Ptprn/Nrip1/Smad4/Immp2l/Wdr48/Cdh1/Foxo3/Eaf2/Zfx/Adrm1/Fkbp4/Dnajc19/Igf1r/Nipbl/Dlg1/Crkl/Atrx/Vgf/Ubb/Fgfr2/Cd2ap/Fndc3a/Apc/Atm/Ybx3/Ctnnb1/Itgav/Insr/Safb2/Kdm5b/Ccnd1/Ptpn11/Sf1/Serpinb6a/Pten/Bax/Sod1/Eif2s2/Akap9/Wnt4/H3f3b/Frs2/Map7/Arid4a/Jmjd1c/Ube3a/Nupr1/Scaper/Hnrnpk/Arid4b/Cebpb/Rac1/Errfi1/Gas2/Plekha1/Lrp6/Stk11/Plekha5/Ash1l/Dicer1	69	Arid5b/Pde4d/Vegfa/Ndufs6/Chd7/Tgfbr1/Myh9/Prlr/Psap/Ptprn/Nrip1/Smad4/Immp2l/Wdr48/Cdh1/Foxo3/Eaf2/Zfx/Adrm1/Fkbp4/Dnajc19/Igf1r/Nipbl/Dlg1/Crkl/Atrx/Vgf/Ubb/Fgfr2/Cd2ap/Fndc3a/Apc/Atm/Ybx3/Ctnnb1/Itgav/Insr/Safb2/Kdm5b/Ccnd1/Ptpn11/Sf1/Serpinb6a/Pten/Bax/Sod1/Eif2s2/Akap9/Wnt4/H3f3b/Frs2/Map7/Arid4a/Jmjd1c/Ube3a/Nupr1/Scaper/Hnrnpk/Arid4b/Cebpb/Rac1/Errfi1/Gas2/Plekha1/Lrp6/Stk11/Plekha5/Ash1l/Dicer1
Ko_Oe_Beta2	BP	GO:0045055	regulated exocytosis	57/2899	266/29872	0.214285714285714	2.20805203764845	6.4881511015173	8.2831757306987e-09	9.25206332668786e-08	4.969783150448e-08	Stxbp5l/Pclo/Cadps/Syt4/Syt13/Cacna1a/Prkcb/Cacna1c/Cltrn/Myh9/Rph3al/Gnai2/Rab27a/Stxbp1/Gab2/Rab11b/Prkca/Ppp3cb/Vamp8/Rimbp2/Snap25/Vamp2/Braf/Stx3/Cplx2/Sv2a/Rapgef4/Ywhaz/Synj1/Rims2/Erc2/Napa/Pdpk1/Grik5/Atp2a2/Lamp1/Syt7/Rab5a/Arl8b/Ap1g1/Chga/Rab10/Bcr/Abr/Erc1/Sdf4/Prepl/Dnm1l/Cask/Rab3gap1/Rap1b/Rap1a/Arf1/Pi4k2a/Psen1/Tmed10/Unc13b	57	Stxbp5l/Pclo/Cadps/Syt4/Syt13/Cacna1a/Prkcb/Cacna1c/Cltrn/Myh9/Rph3al/Gnai2/Rab27a/Stxbp1/Gab2/Rab11b/Prkca/Ppp3cb/Vamp8/Rimbp2/Snap25/Vamp2/Braf/Stx3/Cplx2/Sv2a/Rapgef4/Ywhaz/Synj1/Rims2/Erc2/Napa/Pdpk1/Grik5/Atp2a2/Lamp1/Syt7/Rab5a/Arl8b/Ap1g1/Chga/Rab10/Bcr/Abr/Erc1/Sdf4/Prepl/Dnm1l/Cask/Rab3gap1/Rap1b/Rap1a/Arf1/Pi4k2a/Psen1/Tmed10/Unc13b
Ko_Oe_Beta2	MF	GO:0030276	clathrin binding	22/2899	58/29872	0.379310344827586	3.90850590572254	7.26872411680405	8.41312847916616e-09	9.37093079833277e-08	5.03363329250368e-08	Syt4/Syt13/Picalm/Ap2b1/Epn1/Smap1/Hip1r/Pik3c2a/Clta/Aftph/Cd2ap/Ap1b1/Syt7/Clint1/Gak/Tom1l2/Dnm1l/Lmbrd1/Cltc/Gpr107/Tom1/Cltb	22	Syt4/Syt13/Picalm/Ap2b1/Epn1/Smap1/Hip1r/Pik3c2a/Clta/Aftph/Cd2ap/Ap1b1/Syt7/Clint1/Gak/Tom1l2/Dnm1l/Lmbrd1/Cltc/Gpr107/Tom1/Cltb
Ko_Oe_Beta2	BP	GO:0097352	autophagosome maturation	22/2899	58/29872	0.379310344827586	3.90850590572254	7.26872411680405	8.41312847916616e-09	9.37093079833277e-08	5.03363329250368e-08	Chmp2a/Vps4a/Gabarap/Atg12/Map1lc3a/Vamp8/Gabarapl2/Vps4b/Lamp2/Ubqln1/Atp2a2/Snx14/Map1lc3b/Vcp/Gabarapl1/Chmp5/Vmp1/Calm1/Chmp4b/Tmem39a/Tom1/Uvrag	22	Chmp2a/Vps4a/Gabarap/Atg12/Map1lc3a/Vamp8/Gabarapl2/Vps4b/Lamp2/Ubqln1/Atp2a2/Snx14/Map1lc3b/Vcp/Gabarapl1/Chmp5/Vmp1/Calm1/Chmp4b/Tmem39a/Tom1/Uvrag
Ko_Oe_Beta2	BP	GO:0048738	cardiac muscle tissue development	59/2899	280/29872	0.210714285714286	2.17125117035431	6.45544606235115	8.79909803690103e-09	9.78715317959215e-08	5.25720882416433e-08	Large1/Rgs4/Sgcz/Smad7/Mef2a/Camk2d/Tpm1/Slc8a1/Sorbs2/Vegfa/Mapk14/Prkar1a/Fhod3/Kdm6b/Acvr1/Chd7/Tgfbr1/Creb1/Ift20/Smad4/Itgb1/Maml1/Arid2/Cdc42/Arid1a/Mapk1/Slc25a4/Gsk3b/Tsc1/Ccnd2/Foxp1/Fgfr2/Mtor/Apc/Lmna/Ctnnb1/Ep300/Ddx39b/Map2k4/Rbm10/Akap13/Pten/Isl1/Hnrnpu/Jarid2/Ncam1/Med1/Frs2/Ube4b/Bmpr1a/Yy1/Ndufv2/Fkbp1a/Sin3b/Prickle1/Lrp6/Dicer1/Nr3c1/Id2	59	Large1/Rgs4/Sgcz/Smad7/Mef2a/Camk2d/Tpm1/Slc8a1/Sorbs2/Vegfa/Mapk14/Prkar1a/Fhod3/Kdm6b/Acvr1/Chd7/Tgfbr1/Creb1/Ift20/Smad4/Itgb1/Maml1/Arid2/Cdc42/Arid1a/Mapk1/Slc25a4/Gsk3b/Tsc1/Ccnd2/Foxp1/Fgfr2/Mtor/Apc/Lmna/Ctnnb1/Ep300/Ddx39b/Map2k4/Rbm10/Akap13/Pten/Isl1/Hnrnpu/Jarid2/Ncam1/Med1/Frs2/Ube4b/Bmpr1a/Yy1/Ndufv2/Fkbp1a/Sin3b/Prickle1/Lrp6/Dicer1/Nr3c1/Id2
Ko_Oe_Beta2	BP	GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	38/2899	145/29872	0.262068965517241	2.70042226213558	6.72898568079212	9.17295349795675e-09	1.01887589480792e-07	5.47293298329241e-08	Smad7/Skil/Ski/Adam17/Cflar/Smurf2/Sap130/Smad4/Tsc22d1/Zeb1/Ppm1a/Rbbp7/Hipk2/Axin1/Rbbp4/Dnm2/Trim33/Snw1/Crebbp/Rnf111/Ep300/Zfyve9/Twsg1/Strap/Ogt/Sdcbp/Snx6/Flcn/Glg1/Arid4a/Zbtb7a/Xbp1/Lats1/Stub1/Arid4b/Usp15/Stk11/Hspa5	38	Smad7/Skil/Ski/Adam17/Cflar/Smurf2/Sap130/Smad4/Tsc22d1/Zeb1/Ppm1a/Rbbp7/Hipk2/Axin1/Rbbp4/Dnm2/Trim33/Snw1/Crebbp/Rnf111/Ep300/Zfyve9/Twsg1/Strap/Ogt/Sdcbp/Snx6/Flcn/Glg1/Arid4a/Zbtb7a/Xbp1/Lats1/Stub1/Arid4b/Usp15/Stk11/Hspa5
Ko_Oe_Beta2	CC	GO:0005643	nuclear pore	26/2899	78/29872	0.333333333333333	3.43474761411981	7.05864281343453	9.32860143128773e-09	1.0332820834322e-07	5.55031640681551e-08	Nup93/Chmp2a/Vps4a/Kpna4/Gle1/Ahctf1/Nup98/Kpnb1/Vps4b/Nup153/Tnks/Eny2/Xpot/Senp2/Rangap1/Xpo7/Eif5a/Nxf1/Chmp5/Nup35/Tpr/Chmp4b/Nup50/Ranbp2/Cetn3/Ranbp1	26	Nup93/Chmp2a/Vps4a/Kpna4/Gle1/Ahctf1/Nup98/Kpnb1/Vps4b/Nup153/Tnks/Eny2/Xpot/Senp2/Rangap1/Xpo7/Eif5a/Nxf1/Chmp5/Nup35/Tpr/Chmp4b/Nup50/Ranbp2/Cetn3/Ranbp1
Ko_Oe_Beta2	BP	GO:0010833	telomere maintenance via telomere lengthening	26/2899	78/29872	0.333333333333333	3.43474761411981	7.05864281343453	9.32860143128773e-09	1.0332820834322e-07	5.55031640681551e-08	Exosc10/Pnkp/Tent4b/Mapk1/Hsp90aa1/Cct2/Tnks/Nek7/Gch1/Atm/Hmbox1/Tnks2/Ctnnb1/Ptges3/Cct4/Dhx36/Ten1/Cct7/Hnrnpu/Cct3/Cct6a/Tcp1/Hnrnpc/Cct5/Cct8/Hnrnpa2b1	26	Exosc10/Pnkp/Tent4b/Mapk1/Hsp90aa1/Cct2/Tnks/Nek7/Gch1/Atm/Hmbox1/Tnks2/Ctnnb1/Ptges3/Cct4/Dhx36/Ten1/Cct7/Hnrnpu/Cct3/Cct6a/Tcp1/Hnrnpc/Cct5/Cct8/Hnrnpa2b1
Ko_Oe_Beta2	BP	GO:0031398	positive regulation of protein ubiquitination	33/2899	116/29872	0.28448275862069	2.93137942929191	6.83272093629821	9.50885119975152e-09	1.05178459659474e-07	5.6497034028933e-08	Rassf1/Gabarap/Ube2l3/Ndfip1/Cblb/Gsk3b/Trib1/Ubb/Axin1/Ubqln1/Cul3/Prkn/Rnf111/Huwe1/Fbxw7/Senp2/Ube2s/Ddx3x/Derl1/Pten/Btrc/Npm1/Kdm1a/Ube3a/Rbx1/Stub1/Rps2/Mycbp2/Pdcd6/Prickle1/Ndfip2/Rchy1/Hspa5	33	Rassf1/Gabarap/Ube2l3/Ndfip1/Cblb/Gsk3b/Trib1/Ubb/Axin1/Ubqln1/Cul3/Prkn/Rnf111/Huwe1/Fbxw7/Senp2/Ube2s/Ddx3x/Derl1/Pten/Btrc/Npm1/Kdm1a/Ube3a/Rbx1/Stub1/Rps2/Mycbp2/Pdcd6/Prickle1/Ndfip2/Rchy1/Hspa5
Ko_Oe_Beta2	BP	GO:2001235	positive regulation of apoptotic signaling pathway	43/2899	176/29872	0.244318181818182	2.51751387625827	6.61948786024362	9.98314223249402e-09	1.10271490623554e-07	5.92327761630129e-08	Maged1/Skil/App/Jak2/Tgfbr1/Camk2b/Nf1/Trps1/Mcl1/Ctsl/Pak2/Park7/Ubb/Pdia3/Wwox/Cyld/Ptpn2/Ctnna1/Bcap31/Rpl26/Fbxw7/Trim39/Bclaf1/Sh3glb1/Eif2ak3/Rack1/Pten/Ppp2r1a/Bax/Sod1/Dnm1l/Spop/Flcn/Nupr1/Sfpq/Serinc3/Ppp1ca/Fis1/Ddit3/Rps3/Faf1/Itm2c/Rps7	43	Maged1/Skil/App/Jak2/Tgfbr1/Camk2b/Nf1/Trps1/Mcl1/Ctsl/Pak2/Park7/Ubb/Pdia3/Wwox/Cyld/Ptpn2/Ctnna1/Bcap31/Rpl26/Fbxw7/Trim39/Bclaf1/Sh3glb1/Eif2ak3/Rack1/Pten/Ppp2r1a/Bax/Sod1/Dnm1l/Spop/Flcn/Nupr1/Sfpq/Serinc3/Ppp1ca/Fis1/Ddit3/Rps3/Faf1/Itm2c/Rps7
Ko_Oe_Beta2	BP	GO:0150115	cell-substrate junction organization	31/2899	105/29872	0.295238095238095	3.04220502964898	6.8724378282608	1.00502799836108e-08	1.10859321038056e-07	5.95485316422136e-08	Vegfa/Map4k4/Myh9/Peak1/Clasp1/Limch1/Dusp3/Rock1/Rcc2/Tsc1/Tln1/Ptprj/Dst/Mapre2/Pdpk1/Pip5k1a/Itgav/Macf1/Bcr/Ptpn11/Pten/Phldb2/Clasp2/Wnt4/Taok2/Iqgap1/Lamtor2/Rac1/Prickle1/Actg1/Cfl1	31	Vegfa/Map4k4/Myh9/Peak1/Clasp1/Limch1/Dusp3/Rock1/Rcc2/Tsc1/Tln1/Ptprj/Dst/Mapre2/Pdpk1/Pip5k1a/Itgav/Macf1/Bcr/Ptpn11/Pten/Phldb2/Clasp2/Wnt4/Taok2/Iqgap1/Lamtor2/Rac1/Prickle1/Actg1/Cfl1
Ko_Oe_Beta2	BP	GO:0033002	muscle cell proliferation	59/2899	281/29872	0.209964412811388	2.16352429786195	6.42440865415539	1.00971574426022e-08	1.11222353904403e-07	5.97435362113055e-08	Prkg1/Pde4d/Camk2d/Gnai3/Tpm1/Vegfa/Mapk14/Prkar1a/Jak2/Mnat1/Cflar/Tgfbr1/Traf6/Gnai2/Nf1/Prkca/Arid2/Cdkn1a/Igf1r/Mapk1/Park7/Map3k7/Gsk3b/Ccnd2/Kpna1/Trib1/Foxp1/Ern1/Fgfr2/Gstp1/Mtor/Irak1/Egr1/Apc/Stat3/Ctnnb1/Ddx39b/Shc1/Rbm10/Pik3ca/Rps6kb1/Hif1a/Sf1/Pten/Jun/Gnaq/Jarid2/Ncam1/Paxbp1/Sod2/Frs2/Bmpr1a/Rhoa/Mef2d/Ddit3/Pdcd4/Mdm2/Sugt1/Id2	59	Prkg1/Pde4d/Camk2d/Gnai3/Tpm1/Vegfa/Mapk14/Prkar1a/Jak2/Mnat1/Cflar/Tgfbr1/Traf6/Gnai2/Nf1/Prkca/Arid2/Cdkn1a/Igf1r/Mapk1/Park7/Map3k7/Gsk3b/Ccnd2/Kpna1/Trib1/Foxp1/Ern1/Fgfr2/Gstp1/Mtor/Irak1/Egr1/Apc/Stat3/Ctnnb1/Ddx39b/Shc1/Rbm10/Pik3ca/Rps6kb1/Hif1a/Sf1/Pten/Jun/Gnaq/Jarid2/Ncam1/Paxbp1/Sod2/Frs2/Bmpr1a/Rhoa/Mef2d/Ddit3/Pdcd4/Mdm2/Sugt1/Id2
Ko_Oe_Beta2	BP	GO:0045786	negative regulation of cell cycle	76/2899	401/29872	0.189526184538653	1.95292383047211	6.29821236633275	1.01608029874939e-08	1.11768832862433e-07	6.00370795887979e-08	Zfp36l2/Spc25/Chmp2a/Apbb2/Vps4a/Rb1/Mapk14/Acvr1/Dot1l/Nop53/Trim35/Jade1/Foxn3/Tex14/Taok1/Mbtps1/Cdkn1a/Atf2/Gigyf2/Taok3/Pkd2/Dlg1/Ppp1r13b/Atrx/Rps27l/Atf5/Eif2ak4/Wac/Trp53bp1/Zfp207/Syf2/Fgfr2/Tnks/Rad21/Btg3/Zwint/Apc/Uimc1/Atm/Tsc22d2/Ctnnb1/Btg1/Clock/Rpl26/Ccnd1/Trim39/Ppp1r10/Btg2/Brd4/Ik/Ptpn11/Pten/Ppp2r5c/Tom1l2/Cul4a/Tpr/Ufl1/Npm1/Babam2/Rpl24/Wapl/Nupr1/Taok2/Rps6/Baz1b/Lats1/Dync1li1/Sin3b/Mdm2/Nek1/Smarca5/Rps6ka2/Prpf19/Usp47/Prkacb/Cdc73	76	Zfp36l2/Spc25/Chmp2a/Apbb2/Vps4a/Rb1/Mapk14/Acvr1/Dot1l/Nop53/Trim35/Jade1/Foxn3/Tex14/Taok1/Mbtps1/Cdkn1a/Atf2/Gigyf2/Taok3/Pkd2/Dlg1/Ppp1r13b/Atrx/Rps27l/Atf5/Eif2ak4/Wac/Trp53bp1/Zfp207/Syf2/Fgfr2/Tnks/Rad21/Btg3/Zwint/Apc/Uimc1/Atm/Tsc22d2/Ctnnb1/Btg1/Clock/Rpl26/Ccnd1/Trim39/Ppp1r10/Btg2/Brd4/Ik/Ptpn11/Pten/Ppp2r5c/Tom1l2/Cul4a/Tpr/Ufl1/Npm1/Babam2/Rpl24/Wapl/Nupr1/Taok2/Rps6/Baz1b/Lats1/Dync1li1/Sin3b/Mdm2/Nek1/Smarca5/Rps6ka2/Prpf19/Usp47/Prkacb/Cdc73
Ko_Oe_Beta2	BP	GO:0001764	neuron migration	48/2899	208/29872	0.230769230769231	2.37790219439064	6.53761837242896	1.0404211777853e-08	1.14288472550098e-07	6.13905142144385e-08	Large1/Zswim6/Il1r1/Prkg1/Ntrk2/Phactr1/Apbb2/Pax6/Vegfa/Adam17/Lrig2/Cdh1/Rapgef2/Mapk8ip3/Camk2b/Nipbl/Ndel1/Crkl/Gsk3b/Hsp90aa1/Nkx6-1/Katna1/Top2b/Arhgef2/Auts2/Stat3/Ctnnb1/Abi1/Neo1/Tuba1a/Alkbh1/Zmiz1/Bax/Pafah1b1/Unk/Usp9x/Plaa/Zfp609/Pcm1/Rhoa/Abi2/AU040320/Rac1/Mark2/Psen1/Crk/Elp3/Ywhae	48	Large1/Zswim6/Il1r1/Prkg1/Ntrk2/Phactr1/Apbb2/Pax6/Vegfa/Adam17/Lrig2/Cdh1/Rapgef2/Mapk8ip3/Camk2b/Nipbl/Ndel1/Crkl/Gsk3b/Hsp90aa1/Nkx6-1/Katna1/Top2b/Arhgef2/Auts2/Stat3/Ctnnb1/Abi1/Neo1/Tuba1a/Alkbh1/Zmiz1/Bax/Pafah1b1/Unk/Usp9x/Plaa/Zfp609/Pcm1/Rhoa/Abi2/AU040320/Rac1/Mark2/Psen1/Crk/Elp3/Ywhae
Ko_Oe_Beta2	BP	GO:0006513	protein monoubiquitination	21/2899	54/29872	0.388888888888889	4.00720554980645	7.25112014885732	1.08496856014316e-08	1.19017763264189e-07	6.39308718054486e-08	Wdr48/Itch/Cbl/Ubb/Cul3/Prkn/Ube2o/Huwe1/Ube2r2/Ube2d3/Cul1/Tsg101/Ube4b/Nedd4l/Rbx1/Mgrn1/Nedd4/Stub1/Pdcd6/Rnf10/Ube2w	21	Wdr48/Itch/Cbl/Ubb/Cul3/Prkn/Ube2o/Huwe1/Ube2r2/Ube2d3/Cul1/Tsg101/Ube4b/Nedd4l/Rbx1/Mgrn1/Nedd4/Stub1/Pdcd6/Rnf10/Ube2w
Ko_Oe_Beta2	BP	GO:0019079	viral genome replication	36/2899	134/29872	0.26865671641791	2.76830404720104	6.72570514548329	1.09947059534895e-08	1.20442693553769e-07	6.46962788604667e-08	Pcbp1/Ilf3/Vapb/Pkn2/Smc6/Zc3hav1/Nucks1/Stau1/Resf1/Eif2ak4/Srpk1/Top2b/Tasor/Morc2a/Vapa/Atg16l1/Cnot7/Hspa8/Prkn/Rad23a/Smc5/Ddx3x/Vcp/Ddx5/Srpk2/Ppid/Mphosph8/Ppia/N4bp1/Larp1/Tmem39a/Pcbp2/Dicer1/Ddb1/Eef1a1/Ppib	36	Pcbp1/Ilf3/Vapb/Pkn2/Smc6/Zc3hav1/Nucks1/Stau1/Resf1/Eif2ak4/Srpk1/Top2b/Tasor/Morc2a/Vapa/Atg16l1/Cnot7/Hspa8/Prkn/Rad23a/Smc5/Ddx3x/Vcp/Ddx5/Srpk2/Ppid/Mphosph8/Ppia/N4bp1/Larp1/Tmem39a/Pcbp2/Dicer1/Ddb1/Eef1a1/Ppib
Ko_Oe_Beta2	BP	GO:0051224	negative regulation of protein transport	37/2899	140/29872	0.264285714285714	2.72326417976642	6.70020636250525	1.11906798734116e-08	1.22421118834958e-07	6.57589979837255e-08	Stxbp5l/Syt4/Sytl4/Ins1/Pkdcc/Ins2/Map4k4/Madd/Tbc1d1/Nf1/Ppp3ca/Abcc8/Ndfip1/Idh2/Park7/Anxa5/Gnao1/Erlec1/Foxo1/Os9/Prkn/Txn1/Derl2/Neo1/Rptor/Eny2/Hadh/Pde1c/Ufm1/Chga/Rangap1/Erp29/Ptpn11/Pde3b/Snx3/Sumo1/Ndfip2	37	Stxbp5l/Syt4/Sytl4/Ins1/Pkdcc/Ins2/Map4k4/Madd/Tbc1d1/Nf1/Ppp3ca/Abcc8/Ndfip1/Idh2/Park7/Anxa5/Gnao1/Erlec1/Foxo1/Os9/Prkn/Txn1/Derl2/Neo1/Rptor/Eny2/Hadh/Pde1c/Ufm1/Chga/Rangap1/Erp29/Ptpn11/Pde3b/Snx3/Sumo1/Ndfip2
Ko_Oe_Beta2	MF	GO:0051117	ATPase binding	30/2899	100/29872	0.3	3.09127285270783	6.86737964786122	1.14684155297211e-08	1.25287326856926e-07	6.72985931886312e-08	Pde4d/S100a1/Usp25/Ank2/Atox1/Ppp3ca/Atp6v1g1/Tor1aip2/Atp6v1e1/Rab6a/Nop58/Pkd2/Abca1/Atp6v0a1/Actr3/Rdx/Atp1b1/Dnajc10/Syvn1/Selenos/Derl1/Tor1aip1/Sdf2l1/Arpc2/Ube4b/Hnrnpk/Nploc4/Rac1/Psen1/Snu13	30	Pde4d/S100a1/Usp25/Ank2/Atox1/Ppp3ca/Atp6v1g1/Tor1aip2/Atp6v1e1/Rab6a/Nop58/Pkd2/Abca1/Atp6v0a1/Actr3/Rdx/Atp1b1/Dnajc10/Syvn1/Selenos/Derl1/Tor1aip1/Sdf2l1/Arpc2/Ube4b/Hnrnpk/Nploc4/Rac1/Psen1/Snu13
Ko_Oe_Beta2	BP	GO:0032956	regulation of actin cytoskeleton organization	70/2899	359/29872	0.194986072423398	2.00918384112858	6.30659868388182	1.16284148061014e-08	1.26861226733961e-07	6.81440198586823e-08	Rgs4/Cyfip2/Tpm1/Rock2/Fhod3/Tgfbr1/Myh9/Smad4/Tmsb4x/Taok1/Sptbn1/Clasp1/Pam/Capza2/Limch1/Mtss1/Hip1r/Cdc42/Rock1/Braf/Pak2/Dlg1/Tsc1/Rictor/Dstn/Rasa1/Actr3/Cd2ap/Mtor/Capza1/Rdx/Prkn/Ep300/Ppfia1/Arpc5/Ssh2/Akap13/Arhgap35/Pik3ca/Phldb2/Rnh1/Stau2/Grb2/Specc1l/Clasp2/Prkce/Ccdc88a/Wnt4/Arpc2/Tjp1/Bcas3/Taok2/Arpc3/Rhoa/Pfn1/Lats1/Abi2/Arf1/Rac1/Capzb/Arfgef1/Cd47/Sptan1/Mtpn/Ppp1r9a/Actg1/Arpc5l/Crk/Cfl1/Nckap1	70	Rgs4/Cyfip2/Tpm1/Rock2/Fhod3/Tgfbr1/Myh9/Smad4/Tmsb4x/Taok1/Sptbn1/Clasp1/Pam/Capza2/Limch1/Mtss1/Hip1r/Cdc42/Rock1/Braf/Pak2/Dlg1/Tsc1/Rictor/Dstn/Rasa1/Actr3/Cd2ap/Mtor/Capza1/Rdx/Prkn/Ep300/Ppfia1/Arpc5/Ssh2/Akap13/Arhgap35/Pik3ca/Phldb2/Rnh1/Stau2/Grb2/Specc1l/Clasp2/Prkce/Ccdc88a/Wnt4/Arpc2/Tjp1/Bcas3/Taok2/Arpc3/Rhoa/Pfn1/Lats1/Abi2/Arf1/Rac1/Capzb/Arfgef1/Cd47/Sptan1/Mtpn/Ppp1r9a/Actg1/Arpc5l/Crk/Cfl1/Nckap1
